imagem,operacao,plataforma,tempo_s,cpu_percent,mem_percent
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\103_8.tif,insercao,Blockchain,1.050248146057129,17.8,65.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\103_8.tif,leitura_1_1,Blockchain,0.15256237983703613,32.5,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_1.tif,insercao,Blockchain,1.0650007724761963,18.9,65.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_1.tif,leitura_1_1,Blockchain,0.1523606777191162,20.0,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_2.tif,insercao,Blockchain,0.9816453456878662,19.6,65.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_2.tif,leitura_1_1,Blockchain,0.17967581748962402,26.2,65.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_3.tif,insercao,Blockchain,1.0094900131225586,22.3,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_3.tif,leitura_1_1,Blockchain,0.1269378662109375,22.5,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_4.tif,insercao,Blockchain,1.0137355327606201,19.2,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_4.tif,leitura_1_1,Blockchain,0.16413664817810059,26.7,65.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_5.tif,insercao,Blockchain,1.01861572265625,21.7,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_5.tif,leitura_1_1,Blockchain,0.12329864501953125,20.0,65.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_6.tif,insercao,Blockchain,0.9364304542541504,16.9,65.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_6.tif,leitura_1_1,Blockchain,0.17893338203430176,49.0,65.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_7.tif,insercao,Blockchain,1.1383988857269287,24.7,66.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_7.tif,leitura_1_1,Blockchain,0.1215510368347168,19.7,66.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_8.tif,insercao,Blockchain,1.003647804260254,21.4,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\104_8.tif,leitura_1_1,Blockchain,0.12276673316955566,16.4,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_1.tif,insercao,Blockchain,1.2740845680236816,24.7,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_1.tif,leitura_1_1,Blockchain,0.12482833862304688,20.3,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_2.tif,insercao,Blockchain,1.0215458869934082,15.1,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_2.tif,leitura_1_1,Blockchain,0.12573575973510742,17.5,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_3.tif,insercao,Blockchain,1.1476659774780273,22.1,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_3.tif,leitura_1_1,Blockchain,0.12191891670227051,23.8,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_4.tif,insercao,Blockchain,0.909783124923706,17.9,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_4.tif,leitura_1_1,Blockchain,0.12823843955993652,18.3,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_5.tif,insercao,Blockchain,1.0772855281829834,26.7,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_5.tif,leitura_1_1,Blockchain,0.14978599548339844,22.5,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_6.tif,insercao,Blockchain,0.9239702224731445,18.0,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_6.tif,leitura_1_1,Blockchain,0.13336181640625,21.1,66.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_7.tif,insercao,Blockchain,1.103283166885376,22.4,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_7.tif,leitura_1_1,Blockchain,0.17202186584472656,32.9,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_8.tif,insercao,Blockchain,1.2578306198120117,17.4,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\105_8.tif,leitura_1_1,Blockchain,0.12581491470336914,19.7,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_1.tif,insercao,Blockchain,1.100891351699829,22.6,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_1.tif,leitura_1_1,Blockchain,0.14930009841918945,28.6,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_2.tif,insercao,Blockchain,0.9099500179290771,17.9,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_2.tif,leitura_1_1,Blockchain,0.13220000267028809,20.0,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_3.tif,insercao,Blockchain,1.0936667919158936,21.4,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_3.tif,leitura_1_1,Blockchain,0.16501617431640625,29.8,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_4.tif,insercao,Blockchain,0.930931806564331,19.9,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_4.tif,leitura_1_1,Blockchain,0.13492798805236816,16.4,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_5.tif,insercao,Blockchain,1.0746088027954102,21.4,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_5.tif,leitura_1_1,Blockchain,0.1704423427581787,28.7,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_6.tif,insercao,Blockchain,1.0765759944915771,19.0,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_6.tif,leitura_1_1,Blockchain,0.13963985443115234,21.6,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_7.tif,insercao,Blockchain,1.0215561389923096,19.0,66.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_7.tif,leitura_1_1,Blockchain,0.149186372756958,25.3,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_8.tif,insercao,Blockchain,1.0034089088439941,21.2,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\106_8.tif,leitura_1_1,Blockchain,0.12639689445495605,21.9,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_1.tif,insercao,Blockchain,1.1427977085113525,18.3,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_1.tif,leitura_1_1,Blockchain,0.15401077270507812,30.0,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_2.tif,insercao,Blockchain,1.0757591724395752,20.1,66.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_2.tif,leitura_1_1,Blockchain,0.13131093978881836,19.7,66.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_3.tif,insercao,Blockchain,1.0593750476837158,19.5,65.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_3.tif,leitura_1_1,Blockchain,0.15730786323547363,35.5,65.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_4.tif,insercao,Blockchain,1.0538415908813477,21.2,65.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_4.tif,leitura_1_1,Blockchain,0.12562036514282227,22.4,65.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_5.tif,insercao,Blockchain,1.0398144721984863,17.3,65.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_5.tif,leitura_1_1,Blockchain,0.2496814727783203,21.4,65.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_6.tif,insercao,Blockchain,1.1291065216064453,19.4,65.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_6.tif,leitura_1_1,Blockchain,0.13698887825012207,16.2,65.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_7.tif,insercao,Blockchain,1.3845922946929932,20.6,65.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_7.tif,leitura_1_1,Blockchain,0.1387937068939209,21.5,65.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_8.tif,insercao,Blockchain,1.0991885662078857,21.0,65.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\107_8.tif,leitura_1_1,Blockchain,0.12002730369567871,17.2,65.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_1.tif,insercao,Blockchain,1.3024451732635498,16.3,65.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_1.tif,leitura_1_1,Blockchain,0.15648627281188965,22.7,65.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_2.tif,insercao,Blockchain,1.1138741970062256,21.1,64.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_2.tif,leitura_1_1,Blockchain,0.1357431411743164,23.1,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_3.tif,insercao,Blockchain,1.073650598526001,19.5,65.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_3.tif,leitura_1_1,Blockchain,0.12395453453063965,18.5,65.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_4.tif,insercao,Blockchain,1.137831449508667,26.0,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_4.tif,leitura_1_1,Blockchain,0.12193822860717773,15.3,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_5.tif,insercao,Blockchain,0.9552278518676758,17.9,64.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_5.tif,leitura_1_1,Blockchain,0.13602280616760254,31.4,65.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_6.tif,insercao,Blockchain,1.1903588771820068,26.4,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_6.tif,leitura_1_1,Blockchain,0.12635421752929688,21.4,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_7.tif,insercao,Blockchain,0.9847939014434814,15.6,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_7.tif,leitura_1_1,Blockchain,0.12956786155700684,21.3,65.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_8.tif,insercao,Blockchain,1.481419563293457,21.4,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\108_8.tif,leitura_1_1,Blockchain,0.11855697631835938,17.0,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_1.tif,insercao,Blockchain,0.9460735321044922,15.7,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_1.tif,leitura_1_1,Blockchain,0.13063335418701172,14.9,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_2.tif,insercao,Blockchain,1.1482031345367432,24.2,64.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_2.tif,leitura_1_1,Blockchain,0.20174694061279297,23.7,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_3.tif,insercao,Blockchain,0.9727432727813721,18.2,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_3.tif,leitura_1_1,Blockchain,0.1405789852142334,24.0,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_4.tif,insercao,Blockchain,1.3181989192962646,21.4,65.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_4.tif,leitura_1_1,Blockchain,0.15482711791992188,26.9,65.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_5.tif,insercao,Blockchain,1.0956532955169678,26.3,65.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_5.tif,leitura_1_1,Blockchain,0.12033247947692871,21.1,65.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_6.tif,insercao,Blockchain,1.248030185699463,23.8,65.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_6.tif,leitura_1_1,Blockchain,0.1769404411315918,25.6,65.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_7.tif,insercao,Blockchain,0.9938719272613525,18.4,66.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_7.tif,leitura_1_1,Blockchain,0.13639378547668457,29.7,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_8.tif,insercao,Blockchain,1.3535535335540771,27.8,66.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\109_8.tif,leitura_1_1,Blockchain,0.1865675449371338,24.7,66.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_1.tif,insercao,Blockchain,0.9215080738067627,18.3,66.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_1.tif,leitura_1_1,Blockchain,0.1323106288909912,19.7,66.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_2.tif,insercao,Blockchain,1.0815002918243408,22.1,65.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_2.tif,leitura_1_1,Blockchain,0.16718721389770508,29.1,65.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_3.tif,insercao,Blockchain,1.0017693042755127,20.0,65.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_3.tif,leitura_1_1,Blockchain,0.12796688079833984,15.6,65.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_4.tif,insercao,Blockchain,1.210446834564209,19.5,65.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_4.tif,leitura_1_1,Blockchain,0.15009188652038574,25.4,65.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_5.tif,insercao,Blockchain,1.0199637413024902,18.9,65.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_5.tif,leitura_1_1,Blockchain,0.13871216773986816,23.9,65.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_6.tif,insercao,Blockchain,1.9794988632202148,24.2,63.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_6.tif,leitura_1_1,Blockchain,0.15120196342468262,31.0,63.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_7.tif,insercao,Blockchain,1.0059280395507812,21.9,63.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_7.tif,leitura_1_1,Blockchain,0.13422203063964844,15.9,63.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_8.tif,insercao,Blockchain,1.0569982528686523,21.3,63.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\110_8.tif,leitura_1_1,Blockchain,0.16110587120056152,32.9,63.8
