imagem,operacao,plataforma,tempo_s,cpu_percent,mem_percent
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\102_6.tif,insercao,Blockchain,2.774536371231079,20.7,57.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\102_6.tif,leitura_1_1,Blockchain,0.3651871681213379,19.4,57.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\102_7.tif,insercao,Blockchain,2.756974697113037,17.6,57.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\102_7.tif,leitura_1_1,Blockchain,0.3849811553955078,17.9,58.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\102_8.tif,insercao,Blockchain,3.2762300968170166,31.5,59.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\102_8.tif,leitura_1_1,Blockchain,0.46273374557495117,49.8,60.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_1.tif,insercao,Blockchain,2.810405969619751,17.0,59.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_1.tif,leitura_1_1,Blockchain,0.36551642417907715,15.8,59.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_2.tif,insercao,Blockchain,2.491698741912842,15.5,57.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_2.tif,leitura_1_1,Blockchain,0.3555755615234375,14.9,58.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_3.tif,insercao,Blockchain,2.9606785774230957,19.5,54.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_3.tif,leitura_1_1,Blockchain,0.3888542652130127,15.9,54.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_4.tif,insercao,Blockchain,2.8217196464538574,17.0,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_4.tif,leitura_1_1,Blockchain,0.39773130416870117,17.2,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_5.tif,insercao,Blockchain,2.6560592651367188,18.5,54.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_5.tif,leitura_1_1,Blockchain,0.35577964782714844,16.4,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_6.tif,insercao,Blockchain,2.8461523056030273,18.5,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_6.tif,leitura_1_1,Blockchain,0.3614051342010498,20.9,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_7.tif,insercao,Blockchain,2.7536306381225586,16.4,54.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_7.tif,leitura_1_1,Blockchain,0.36893296241760254,18.2,54.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_8.tif,insercao,Blockchain,2.918696880340576,18.7,54.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\103_8.tif,leitura_1_1,Blockchain,0.4032588005065918,17.3,54.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_1.tif,insercao,Blockchain,2.9975407123565674,24.2,56.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_1.tif,leitura_1_1,Blockchain,0.35355091094970703,18.2,56.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_2.tif,insercao,Blockchain,2.7689666748046875,17.3,55.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_2.tif,leitura_1_1,Blockchain,0.36557626724243164,18.3,56.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_3.tif,insercao,Blockchain,2.964851140975952,17.2,54.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_3.tif,leitura_1_1,Blockchain,0.4011533260345459,21.2,55.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_4.tif,insercao,Blockchain,2.7930307388305664,16.8,55.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_4.tif,leitura_1_1,Blockchain,0.37775397300720215,20.1,54.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_5.tif,insercao,Blockchain,3.1741206645965576,19.5,55.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_5.tif,leitura_1_1,Blockchain,0.41584253311157227,26.1,55.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_6.tif,insercao,Blockchain,2.709697723388672,19.1,54.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_6.tif,leitura_1_1,Blockchain,0.38231873512268066,24.9,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_7.tif,insercao,Blockchain,3.0097126960754395,17.0,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_7.tif,leitura_1_1,Blockchain,0.37788891792297363,17.5,54.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_8.tif,insercao,Blockchain,2.756192445755005,16.4,54.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_8.tif,leitura_1_1,Blockchain,0.33812618255615234,17.0,54.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_1.tif,insercao,Blockchain,3.2557826042175293,24.2,55.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_1.tif,leitura_1_1,Blockchain,0.309981107711792,22.6,55.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_2.tif,insercao,Blockchain,3.3633294105529785,19.8,50.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_2.tif,leitura_1_1,Blockchain,0.44834280014038086,29.4,50.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_3.tif,insercao,Blockchain,2.8507018089294434,16.3,51.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_3.tif,leitura_1_1,Blockchain,0.3947184085845947,27.2,51.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_4.tif,insercao,Blockchain,3.1834566593170166,21.8,51.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_4.tif,leitura_1_1,Blockchain,0.3855416774749756,18.8,51.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_5.tif,insercao,Blockchain,2.896897077560425,16.2,51.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_5.tif,leitura_1_1,Blockchain,0.3670029640197754,15.7,51.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_6.tif,insercao,Blockchain,3.3243494033813477,19.4,51.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_6.tif,leitura_1_1,Blockchain,0.4068434238433838,16.0,52.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_7.tif,insercao,Blockchain,2.906808376312256,17.5,52.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_7.tif,leitura_1_1,Blockchain,0.43357086181640625,25.2,52.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_8.tif,insercao,Blockchain,3.128269672393799,17.8,52.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_8.tif,leitura_1_1,Blockchain,0.3997371196746826,16.2,52.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_1.tif,insercao,Blockchain,2.701612949371338,16.0,52.1
