imagem,operacao,plataforma,tempo_s,cpu_percent,mem_percent
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_6.tif,insercao,PostgreSQL,0.02192521095275879,22.2,54.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_6.tif,insercao,MongoDB,0.003372669219970703,0.0,54.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_6.tif,leitura_1_1,PostgreSQL,0.0013206005096435547,0.0,54.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_6.tif,leitura_1_1,MongoDB,0.003051280975341797,62.5,54.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_7.tif,insercao,PostgreSQL,0.02095651626586914,25.0,55.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_7.tif,insercao,MongoDB,0.0018188953399658203,0.0,55.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_7.tif,leitura_1_1,PostgreSQL,0.0012753009796142578,0.0,55.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_7.tif,leitura_1_1,MongoDB,0.0025687217712402344,0.0,55.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_8.tif,insercao,PostgreSQL,0.021302223205566406,28.6,54.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_8.tif,insercao,MongoDB,0.0023462772369384766,0.0,54.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_8.tif,leitura_1_1,PostgreSQL,0.0017216205596923828,50.0,54.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\104_8.tif,leitura_1_1,MongoDB,0.0028133392333984375,0.0,54.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_1.tif,insercao,PostgreSQL,0.02159905433654785,33.3,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_1.tif,insercao,MongoDB,0.0019690990447998047,50.0,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_1.tif,leitura_1_1,PostgreSQL,0.0014195442199707031,0.0,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_1.tif,leitura_1_1,MongoDB,0.002676725387573242,0.0,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_2.tif,insercao,PostgreSQL,0.021483421325683594,12.5,56.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_2.tif,insercao,MongoDB,0.0022945404052734375,0.0,56.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_2.tif,leitura_1_1,PostgreSQL,0.0014951229095458984,0.0,56.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_2.tif,leitura_1_1,MongoDB,0.0034942626953125,33.3,56.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_3.tif,insercao,PostgreSQL,0.0029172897338867188,0.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_3.tif,insercao,MongoDB,0.002747058868408203,0.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_3.tif,leitura_1_1,PostgreSQL,0.0014193058013916016,0.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_3.tif,leitura_1_1,MongoDB,0.004211902618408203,60.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_4.tif,insercao,PostgreSQL,0.0021653175354003906,0.0,57.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_4.tif,insercao,MongoDB,0.0023674964904785156,0.0,57.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_4.tif,leitura_1_1,PostgreSQL,0.0009701251983642578,0.0,57.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_4.tif,leitura_1_1,MongoDB,0.002183675765991211,33.3,57.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_5.tif,insercao,PostgreSQL,0.019687652587890625,9.1,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_5.tif,insercao,MongoDB,0.0016427040100097656,0.0,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_5.tif,leitura_1_1,PostgreSQL,0.0006868839263916016,0.0,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_5.tif,leitura_1_1,MongoDB,0.0024309158325195312,0.0,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_6.tif,insercao,PostgreSQL,0.021929502487182617,16.7,57.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_6.tif,insercao,MongoDB,0.0025207996368408203,0.0,57.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_6.tif,leitura_1_1,PostgreSQL,0.0010304450988769531,0.0,57.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_6.tif,leitura_1_1,MongoDB,0.0025429725646972656,0.0,57.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_7.tif,insercao,PostgreSQL,0.02132272720336914,20.0,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_7.tif,insercao,MongoDB,0.0017199516296386719,0.0,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_7.tif,leitura_1_1,PostgreSQL,0.0012028217315673828,0.0,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_7.tif,leitura_1_1,MongoDB,0.0028231143951416016,20.0,56.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\105_8.tif,insercao,PostgreSQL,0.02136683464050293,25.0,57.3
