imagem,operacao,plataforma,tempo_s,cpu_percent,mem_percent
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_1.tif,insercao,Blockchain,0.9359145164489746,19.3,65.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_1.tif,leitura_1_1,Blockchain,0.22535014152526855,31.9,65.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_2.tif,insercao,Blockchain,1.3338122367858887,42.5,67.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_2.tif,leitura_1_1,Blockchain,0.17330551147460938,28.1,67.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_3.tif,insercao,Blockchain,1.0752553939819336,20.2,67.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_3.tif,leitura_1_1,Blockchain,0.13879656791687012,14.5,67.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_4.tif,insercao,Blockchain,0.9690966606140137,20.9,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_4.tif,leitura_1_1,Blockchain,0.19283699989318848,33.0,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_5.tif,insercao,Blockchain,0.9742627143859863,23.2,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_5.tif,leitura_1_1,Blockchain,0.13898229598999023,25.7,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_6.tif,insercao,Blockchain,1.0795531272888184,19.9,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_6.tif,leitura_1_1,Blockchain,0.15951824188232422,26.9,67.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_7.tif,insercao,Blockchain,1.0307037830352783,19.5,66.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_7.tif,leitura_1_1,Blockchain,0.13724470138549805,26.8,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_8.tif,insercao,Blockchain,1.0635027885437012,19.4,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\107_8.tif,leitura_1_1,Blockchain,0.16850852966308594,29.3,66.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_1.tif,insercao,Blockchain,1.024808406829834,25.8,66.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_1.tif,leitura_1_1,Blockchain,0.15601205825805664,20.3,66.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_2.tif,insercao,Blockchain,1.0512866973876953,19.1,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_2.tif,leitura_1_1,Blockchain,0.1507115364074707,24.3,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_3.tif,insercao,Blockchain,1.0886986255645752,25.0,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_3.tif,leitura_1_1,Blockchain,0.13759851455688477,19.7,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_4.tif,insercao,Blockchain,1.020495891571045,17.7,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_4.tif,leitura_1_1,Blockchain,0.16757535934448242,24.1,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_5.tif,insercao,Blockchain,1.044196605682373,23.6,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_5.tif,leitura_1_1,Blockchain,0.13508033752441406,20.9,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_6.tif,insercao,Blockchain,0.9805819988250732,26.3,66.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_6.tif,leitura_1_1,Blockchain,0.13144493103027344,16.9,66.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_7.tif,insercao,Blockchain,1.3377125263214111,22.1,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_7.tif,leitura_1_1,Blockchain,0.13828396797180176,20.3,66.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_8.tif,insercao,Blockchain,0.9715828895568848,18.3,66.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\108_8.tif,leitura_1_1,Blockchain,0.14135169982910156,16.2,66.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_1.tif,insercao,Blockchain,1.308854103088379,29.5,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_1.tif,leitura_1_1,Blockchain,0.12286114692687988,23.7,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_2.tif,insercao,Blockchain,0.935537576675415,17.8,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_2.tif,leitura_1_1,Blockchain,0.14241409301757812,19.4,67.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_3.tif,insercao,Blockchain,1.185586929321289,23.9,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_3.tif,leitura_1_1,Blockchain,0.1453564167022705,34.8,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_4.tif,insercao,Blockchain,0.9622056484222412,17.7,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_4.tif,leitura_1_1,Blockchain,0.1364598274230957,18.6,67.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_5.tif,insercao,Blockchain,1.319981336593628,22.3,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_5.tif,leitura_1_1,Blockchain,0.14259099960327148,32.4,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_6.tif,insercao,Blockchain,1.0401818752288818,18.0,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_6.tif,leitura_1_1,Blockchain,0.13758540153503418,23.0,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_7.tif,insercao,Blockchain,1.101231575012207,25.1,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_7.tif,leitura_1_1,Blockchain,0.16124677658081055,39.8,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_8.tif,insercao,Blockchain,0.9946646690368652,15.4,66.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\109_8.tif,leitura_1_1,Blockchain,0.13553643226623535,12.3,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_1.tif,insercao,Blockchain,1.2558438777923584,21.9,66.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_1.tif,leitura_1_1,Blockchain,0.1631603240966797,27.4,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_2.tif,insercao,Blockchain,0.9174931049346924,19.0,67.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_2.tif,leitura_1_1,Blockchain,0.13282275199890137,17.7,66.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_3.tif,insercao,Blockchain,1.0954177379608154,24.9,67.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_3.tif,leitura_1_1,Blockchain,0.1538236141204834,30.7,67.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_4.tif,insercao,Blockchain,0.9985356330871582,19.5,67.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_4.tif,leitura_1_1,Blockchain,0.14967799186706543,29.5,67.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_5.tif,insercao,Blockchain,1.2747294902801514,21.9,67.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_5.tif,leitura_1_1,Blockchain,0.15188980102539062,32.9,67.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_6.tif,insercao,Blockchain,1.0418167114257812,20.0,67.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_6.tif,leitura_1_1,Blockchain,0.13188385963439941,20.6,67.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_7.tif,insercao,Blockchain,1.1766564846038818,21.0,67.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_7.tif,leitura_1_1,Blockchain,0.19756865501403809,33.7,67.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_8.tif,insercao,Blockchain,1.065859079360962,20.2,67.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB4_B\110_8.tif,leitura_1_1,Blockchain,0.13196420669555664,20.6,67.2
